filename,found,computation_time
scenario_solver_10_trains_10_units21,True,6.536418199539185
scenario_solver_15_trains_5_units21,True,9.660460472106934
scenario_solver_10_trains_10_units16,True,5.7574803829193115
scenario_solver_10_trains_1_units7,True,6.3613502979278564
scenario_solver_27_trains_9_units17,True,25.83890700340271
scenario_solver_32_trains_5_units16,True,430.02026176452637
scenario_solver_10_trains_10_units22,True,6.250660419464111
scenario_solver_26_trains_9_units23,True,16.61116909980774
scenario_solver_20_trains_7_units21,True,11.537174224853516
scenario_solver_10_trains_1_units12,True,5.845244646072388
scenario_solver_10_trains_5_units22,True,6.014912366867065
scenario_solver_20_trains_5_units27,True,11.433415651321411
scenario_solver_25_trains_5_units19,True,15.968646049499512
scenario_solver_31_trains_11_units25,True,77.21217155456543
scenario_solver_20_trains_5_units29,True,11.769432067871094
scenario_solver_20_trains_7_units30,True,12.863692283630371
scenario_solver_33_trains_5_units14,True,33.13913941383362
scenario_solver_15_trains_5_units4,True,8.66063666343689
scenario_solver_10_trains_5_units5,True,5.9027674198150635
scenario_solver_27_trains_1_units23,True,16.959964752197266
scenario_solver_20_trains_7_units1,True,11.544602632522583
scenario_solver_25_trains_9_units23,True,24.65117907524109
scenario_solver_29_trains_29_units28,True,51.9479775428772
scenario_solver_26_trains_1_units29,True,15.105078220367432
scenario_solver_31_trains_11_units2,True,41.48474836349487
scenario_solver_31_trains_31_units6,True,220.0028419494629
scenario_solver_25_trains_5_units4,True,14.66172456741333
scenario_solver_30_trains_1_units19,True,40.091506481170654
scenario_solver_27_trains_9_units5,True,28.221752882003784
scenario_solver_31_trains_11_units5,True,17.74529504776001
scenario_solver_28_trains_5_units19,True,16.039544105529785
scenario_solver_27_trains_27_units1,True,15.485849618911743
scenario_solver_31_trains_11_units11,True,53.51203966140747
scenario_solver_29_trains_10_units2,True,54.56297707557678
scenario_solver_33_trains_11_units7,True,56.994072914123535
scenario_solver_25_trains_9_units12,True,14.228351831436157
scenario_solver_15_trains_5_units15,True,9.764277696609497
scenario_solver_20_trains_20_units14,True,11.391093730926514
scenario_solver_26_trains_26_units5,True,15.20339059829712
scenario_solver_15_trains_1_units21,True,8.653897762298584
scenario_solver_31_trains_5_units13,True,64.90722250938416
scenario_solver_27_trains_27_units15,True,57.24687576293945
scenario_solver_27_trains_1_units16,True,15.331084728240967
scenario_solver_33_trains_33_units10,True,235.59866762161255
scenario_solver_31_trains_31_units17,True,88.94398260116577
scenario_solver_30_trains_30_units7,True,39.67556571960449
scenario_solver_31_trains_1_units16,True,53.75882077217102
scenario_solver_32_trains_5_units17,True,42.247535943984985
scenario_solver_27_trains_27_units13,True,46.924428939819336
scenario_solver_25_trains_1_units1,True,14.761860609054565
scenario_solver_28_trains_28_units25,True,26.68865394592285
scenario_solver_28_trains_28_units23,True,37.551578998565674
scenario_solver_25_trains_25_units27,True,15.546500444412231
scenario_solver_15_trains_15_units17,True,8.959908962249756
scenario_solver_10_trains_4_units19,True,5.865536451339722
scenario_solver_32_trains_1_units29,True,186.17227029800415
scenario_solver_29_trains_29_units27,True,52.01403570175171
scenario_solver_27_trains_5_units18,True,16.676422834396362
scenario_solver_20_trains_20_units6,True,11.521357774734497
scenario_solver_30_trains_10_units17,True,51.03086066246033
scenario_solver_25_trains_9_units9,True,15.126240015029907
scenario_solver_20_trains_20_units25,True,12.778770208358765
scenario_solver_15_trains_5_units19,True,9.686279773712158
scenario_solver_10_trains_4_units20,True,5.846636533737183
scenario_solver_29_trains_5_units19,True,55.17313599586487
scenario_solver_20_trains_7_units27,True,11.602183103561401
scenario_solver_32_trains_1_units16,True,175.0962896347046
scenario_solver_15_trains_15_units15,True,8.979264259338379
scenario_solver_20_trains_20_units24,True,12.653173685073853
scenario_solver_26_trains_26_units14,True,14.92879343032837
scenario_solver_25_trains_1_units26,True,14.364273071289062
scenario_solver_25_trains_9_units11,True,14.27643871307373
scenario_solver_5_trains_1_units26,True,2.8899333477020264
scenario_solver_28_trains_1_units27,True,16.054142236709595
scenario_solver_26_trains_26_units27,True,86.17524242401123
scenario_solver_10_trains_4_units12,True,6.152803421020508
scenario_solver_26_trains_1_units16,True,14.745567321777344
scenario_solver_5_trains_1_units27,True,2.870729684829712
scenario_solver_29_trains_29_units25,True,40.67353081703186
scenario_solver_27_trains_9_units18,True,25.865528345108032
scenario_solver_32_trains_11_units16,True,54.34119749069214
scenario_solver_31_trains_1_units7,True,77.42971420288086
scenario_solver_15_trains_5_units5,True,8.661920309066772
scenario_solver_25_trains_9_units2,True,14.217159748077393
scenario_solver_29_trains_29_units4,True,98.37476110458374
scenario_solver_27_trains_27_units7,True,15.763557434082031
scenario_solver_27_trains_27_units6,True,15.814438343048096
scenario_solver_27_trains_5_units11,True,15.64548110961914
scenario_solver_26_trains_1_units8,True,16.433862924575806
scenario_solver_25_trains_25_units26,True,15.8996422290802
scenario_solver_32_trains_1_units12,True,80.7520523071289
scenario_solver_20_trains_20_units1,True,11.53127408027649
scenario_solver_26_trains_9_units5,True,24.982922792434692
scenario_solver_25_trains_1_units23,True,14.395564317703247
scenario_solver_25_trains_1_units16,True,14.235321998596191
scenario_solver_20_trains_20_units10,True,11.563930988311768
scenario_solver_10_trains_10_units13,True,5.933438539505005
scenario_solver_28_trains_10_units13,True,16.07782006263733
scenario_solver_25_trains_25_units15,True,15.887114763259888
scenario_solver_28_trains_10_units11,True,48.24127221107483
scenario_solver_10_trains_5_units25,True,5.977538824081421
scenario_solver_10_trains_4_units29,True,5.940197944641113
scenario_solver_20_trains_7_units7,True,12.707686424255371
scenario_solver_26_trains_1_units9,True,27.03747534751892
scenario_solver_28_trains_28_units15,True,16.13847064971924
scenario_solver_10_trains_4_units21,True,5.89446496963501
scenario_solver_33_trains_1_units17,True,94.79123425483704
scenario_solver_25_trains_9_units15,True,15.68501353263855
scenario_solver_33_trains_5_units4,True,243.31955337524414
scenario_solver_15_trains_5_units13,True,8.624953985214233
scenario_solver_26_trains_26_units10,True,27.44623827934265
scenario_solver_33_trains_5_units19,True,226.50346040725708
scenario_solver_28_trains_5_units10,True,27.113441944122314
scenario_solver_28_trains_28_units21,True,48.52369523048401
scenario_solver_26_trains_5_units6,True,24.680399894714355
scenario_solver_20_trains_20_units21,True,11.850613832473755
scenario_solver_26_trains_1_units22,True,15.088363647460938
scenario_solver_27_trains_5_units30,True,58.07725977897644
scenario_solver_30_trains_10_units28,True,51.02797603607178
scenario_solver_29_trains_5_units29,True,62.61195659637451
scenario_solver_5_trains_5_units14,True,2.9366726875305176
scenario_solver_15_trains_1_units25,True,8.6020987033844
scenario_solver_5_trains_5_units7,True,2.9949615001678467
scenario_solver_20_trains_5_units25,True,11.37334942817688
scenario_solver_32_trains_11_units29,True,116.58418679237366
scenario_solver_30_trains_1_units15,True,356.7141125202179
scenario_solver_31_trains_5_units10,True,160.50152254104614
scenario_solver_29_trains_1_units30,True,29.25839924812317
scenario_solver_32_trains_11_units5,True,69.69094586372375
scenario_solver_20_trains_1_units8,True,11.347654819488525
scenario_solver_29_trains_10_units6,True,50.30484461784363
scenario_solver_30_trains_1_units27,True,73.20843029022217
scenario_solver_29_trains_1_units13,True,60.99170970916748
scenario_solver_30_trains_10_units1,True,51.37094020843506
scenario_solver_26_trains_5_units16,True,24.845337629318237
scenario_solver_26_trains_5_units25,True,14.852302074432373
scenario_solver_20_trains_20_units28,True,12.814222574234009
scenario_solver_29_trains_10_units22,True,42.15252995491028
scenario_solver_5_trains_2_units7,True,3.0362741947174072
scenario_solver_25_trains_25_units9,True,14.478158235549927
scenario_solver_10_trains_1_units14,True,5.915239334106445
scenario_solver_33_trains_11_units3,True,105.95005202293396
scenario_solver_32_trains_5_units28,True,116.55576252937317
scenario_solver_10_trains_4_units28,True,5.926089286804199
scenario_solver_25_trains_9_units4,True,14.658089876174927
scenario_solver_26_trains_5_units17,True,24.78536820411682
scenario_solver_30_trains_5_units15,True,51.32674789428711
scenario_solver_15_trains_15_units6,True,9.208999395370483
scenario_solver_28_trains_10_units3,True,37.61754560470581
scenario_solver_27_trains_1_units28,True,15.858377695083618
scenario_solver_30_trains_1_units14,True,17.57399821281433
scenario_solver_10_trains_4_units17,True,6.120579719543457
scenario_solver_10_trains_10_units20,True,6.211472749710083
scenario_solver_10_trains_4_units26,True,5.912987232208252
scenario_solver_31_trains_5_units9,True,41.446303844451904
scenario_solver_31_trains_1_units26,True,41.32721138000488
scenario_solver_28_trains_28_units3,True,17.140884160995483
scenario_solver_5_trains_5_units25,True,3.017059326171875
scenario_solver_31_trains_31_units5,True,78.01634454727173
scenario_solver_20_trains_1_units25,True,11.469059944152832
scenario_solver_27_trains_1_units27,True,16.95031213760376
scenario_solver_31_trains_31_units11,True,65.21203017234802
scenario_solver_31_trains_5_units16,True,89.00082874298096
scenario_solver_20_trains_20_units16,True,11.445199489593506
scenario_solver_20_trains_1_units10,True,11.84760570526123
scenario_solver_15_trains_5_units2,True,9.649067878723145
scenario_solver_31_trains_5_units28,True,65.42686748504639
scenario_solver_10_trains_10_units12,True,5.951751708984375
scenario_solver_33_trains_1_units27,True,466.6323881149292
scenario_solver_27_trains_9_units26,True,15.878399133682251
scenario_solver_26_trains_9_units15,True,16.424676418304443
scenario_solver_10_trains_1_units25,True,5.762638807296753
scenario_solver_30_trains_10_units25,True,52.854748010635376
scenario_solver_20_trains_7_units15,True,11.502228498458862
scenario_solver_5_trains_2_units6,True,3.005868673324585
scenario_solver_28_trains_10_units24,True,16.12712049484253
scenario_solver_20_trains_5_units7,True,11.512765407562256
scenario_solver_25_trains_5_units5,True,14.445955038070679
scenario_solver_31_trains_11_units20,True,41.439576625823975
scenario_solver_30_trains_10_units21,True,64.62977576255798
scenario_solver_5_trains_2_units30,True,2.8732166290283203
scenario_solver_28_trains_1_units10,True,29.47172999382019
scenario_solver_26_trains_9_units13,True,15.204192161560059
scenario_solver_26_trains_9_units22,True,24.76701593399048
