num_trains,type,k,time,time_first_solution,solution_found,num_movements
20,num_trains,3,14.007894039154053,14.007894039154053,True,84
20,num_trains,3,14.006935358047485,14.006935358047485,True,94
20,num_trains,3,13.78453516960144,13.78453516960144,True,87
20,num_trains,3,14.143018245697021,14.143018245697021,True,105
20,num_trains,3,13.968505382537842,13.968505382537842,True,80
20,num_trains,1,7.613005638122559,7.613005638122559,True,82
20,num_trains,3,13.983113050460815,13.983113050460815,True,86
20,num_trains,2,10.799187898635864,10.799187898635864,True,99
20,num_trains,3,14.039847135543823,14.039847135543823,True,94
20,num_trains,4,17.050925493240356,17.050925493240356,True,88
20,num_trains,4,17.07369112968445,17.07369112968445,True,81
20,num_trains,3,13.967477560043335,13.967477560043335,True,89
20,num_trains,3,13.701633214950562,13.701633214950562,True,86
20,num_trains,3,14.188318014144897,14.188318014144897,True,102
20,num_trains,3,14.072882652282715,14.072882652282715,True,87
20,num_trains,1,7.685516834259033,7.685516834259033,True,96
20,num_trains,4,17.20112133026123,17.20112133026123,True,90
20,num_trains,3,13.99734115600586,13.99734115600586,True,85
25,1,6,32.803067445755005,32.803067445755005,True,112
25,1,5,29.595025539398193,29.595025539398193,True,123
25,1,6,34.29841637611389,34.29841637611389,True,116
25,1,4,24.7154438495636,24.7154438495636,True,119
25,1,6,33.131938219070435,33.131938219070435,True,115
25,1,5,27.95230793952942,27.95230793952942,True,116
25,1,6,34.73129868507385,34.73129868507385,True,116
25,1,5,29.32154679298401,29.32154679298401,True,119
25,1,6,33.41261148452759,33.41261148452759,True,118
25,1,6,33.241395473480225,33.241395473480225,True,120
25,1,46,174.1461579799652,174.1461579799652,True,120
25,1,5,23.02654528617859,23.02654528617859,True,123
25,1,5,22.44151759147644,22.44151759147644,True,125
25,1,5,22.42978048324585,22.42978048324585,True,111
25,1,5,22.760396718978882,22.760396718978882,True,113
25,1,5,24.91319465637207,24.91319465637207,True,115
25,1,5,24.958603143692017,24.958603143692017,True,127
25,1,5,25.739574909210205,25.739574909210205,True,121
25,1,5,25.892435550689697,25.892435550689697,True,142
25,1,5,25.806418895721436,25.806418895721436,True,128
25,1,7,31.17328691482544,31.17328691482544,True,117
25,1,3,16.723942041397095,16.723942041397095,True,152
25,1,6,27.770830392837524,27.770830392837524,True,117
25,1,4,20.085673809051514,20.085673809051514,True,126
25,1,6,27.263681173324585,27.263681173324585,True,124
25,1,4,23.356438636779785,23.356438636779785,True,115
25,1,5,30.152514219284058,30.152514219284058,True,114
25,1,5,29.552579641342163,29.552579641342163,True,113
25,1,4,24.59279179573059,24.59279179573059,True,125
25,1,6,32.57385063171387,32.57385063171387,True,125
25,5,4,19.648698091506958,19.648698091506958,True,145
25,5,5,23.937150239944458,23.937150239944458,True,121
25,5,4,20.17078733444214,20.17078733444214,True,147
25,5,4,20.0642192363739,20.0642192363739,True,124
25,5,3,16.1847722530365,16.1847722530365,True,150
25,5,4,20.130932092666626,20.130932092666626,True,127
25,5,4,19.886290073394775,19.886290073394775,True,130
25,5,3,16.304255723953247,16.304255723953247,True,152
25,5,3,16.57924771308899,16.57924771308899,True,140
25,5,5,23.90345287322998,23.90345287322998,True,132
25,5,7,34.74380159378052,34.74380159378052,True,143
25,5,4,22.801176071166992,22.801176071166992,True,129
25,5,3,18.490167379379272,18.490167379379272,True,127
25,5,6,30.765097856521606,30.765097856521606,True,139
25,5,4,22.647820472717285,22.647820472717285,True,133
25,5,5,23.83059787750244,23.83059787750244,True,129
25,5,3,16.405944347381592,16.405944347381592,True,145
25,5,4,18.613537311553955,18.613537311553955,True,148
25,5,4,19.851367712020874,19.851367712020874,True,130
25,5,5,23.73150944709778,23.73150944709778,True,117
25,5,5,23.45290470123291,23.45290470123291,True,128
25,5,3,16.280048370361328,16.280048370361328,True,145
25,5,4,20.008463382720947,20.008463382720947,True,134
25,5,3,16.253212213516235,16.253212213516235,True,132
25,5,4,20.07080101966858,20.07080101966858,True,149
25,5,4,21.842182636260986,21.842182636260986,True,123
25,5,5,26.5198712348938,26.5198712348938,True,129
25,5,4,22.225660800933838,22.225660800933838,True,133
25,5,3,17.905473947525024,17.905473947525024,True,135
25,5,3,17.959030866622925,17.959030866622925,True,111
25,1/3,6,29.80528211593628,29.80528211593628,True,122
25,1/3,4,22.243645668029785,22.243645668029785,True,130
25,1/3,3,18.145743131637573,18.145743131637573,True,153
25,1/3,4,22.13247299194336,22.13247299194336,True,129
25,1/3,6,30.43304133415222,30.43304133415222,True,108
25,1/3,10,41.76553916931152,41.76553916931152,True,123
25,1/3,2,12.70804214477539,12.70804214477539,True,122
25,1/3,3,16.28485870361328,16.28485870361328,True,137
25,1/3,7,30.865194082260132,30.865194082260132,True,131
25,1/3,3,15.65153431892395,15.65153431892395,True,149
25,1/3,4,19.787580966949463,19.787580966949463,True,138
25,1/3,4,20.141598224639893,20.141598224639893,True,131
25,1/3,4,19.88214373588562,19.88214373588562,True,132
25,1/3,5,24.34036874771118,24.34036874771118,True,138
25,1/3,3,16.635496139526367,16.635496139526367,True,154
25,1/3,4,20.383249282836914,20.383249282836914,True,150
25,1/3,4,20.50490975379944,20.50490975379944,True,122
25,1/3,4,19.67827558517456,19.67827558517456,True,120
25,1/3,3,16.639369010925293,16.639369010925293,True,140
25,1/3,4,20.390990018844604,20.390990018844604,True,133
