num_trains,type,k,time,time_first_solution,solution_found,num_movements
10,1,0,6.636720895767212,6.636720895767212,True,20
10,1,0,6.203190326690674,6.203190326690674,True,20
10,1,0,6.361375570297241,6.361375570297241,True,20
10,1,0,6.068139553070068,6.068139553070068,True,20
10,1,0,6.1864118576049805,6.1864118576049805,True,20
10,1,0,6.537445783615112,6.537445783615112,True,20
10,1,0,6.281937599182129,6.281937599182129,True,20
10,1,0,6.345980644226074,6.345980644226074,True,20
10,1,0,6.08627724647522,6.08627724647522,True,20
10,1,0,6.19521689414978,6.19521689414978,True,20
10,1,0,5.8991899490356445,5.8991899490356445,True,20
10,1,0,5.8928258419036865,5.8928258419036865,True,20
10,1,0,5.838162660598755,5.838162660598755,True,20
10,1,0,5.845266580581665,5.845266580581665,True,20
10,1,0,5.817197799682617,5.817197799682617,True,20
10,1,0,5.915256977081299,5.915256977081299,True,20
10,1,0,5.886334657669067,5.886334657669067,True,20
10,1,0,5.8240509033203125,5.8240509033203125,True,20
10,1,0,5.862488269805908,5.862488269805908,True,20
10,1,0,5.856207609176636,5.856207609176636,True,20
10,1,0,5.887995481491089,5.887995481491089,True,20
10,1,0,5.917269945144653,5.917269945144653,True,20
10,1,0,5.922770023345947,5.922770023345947,True,20
10,1,0,5.955222845077515,5.955222845077515,True,20
10,1,0,5.960449934005737,5.960449934005737,True,20
10,1,0,5.715925455093384,5.715925455093384,True,20
10,1,0,5.741075038909912,5.741075038909912,True,20
10,1,0,5.762659311294556,5.762659311294556,True,20
10,1,0,5.7226197719573975,5.7226197719573975,True,20
10,1,0,5.744912385940552,5.744912385940552,True,20
10,5,0,5.854787588119507,5.854787588119507,True,20
10,5,0,5.851372003555298,5.851372003555298,True,20
10,5,0,5.860737562179565,5.860737562179565,True,20
10,5,0,5.862979888916016,5.862979888916016,True,20
10,5,0,5.843282699584961,5.843282699584961,True,20
10,5,0,6.063329219818115,6.063329219818115,True,20
10,5,0,6.04528546333313,6.04528546333313,True,20
10,5,0,6.052879810333252,6.052879810333252,True,20
10,5,0,6.076058864593506,6.076058864593506,True,20
10,5,0,6.014933824539185,6.014933824539185,True,20
10,5,0,6.4646759033203125,6.4646759033203125,True,22
10,5,0,6.4430625438690186,6.4430625438690186,True,20
10,5,0,6.289776086807251,6.289776086807251,True,20
10,5,0,6.583764553070068,6.583764553070068,True,20
10,5,0,6.30692720413208,6.30692720413208,True,20
10,5,0,6.463169097900391,6.463169097900391,True,20
10,5,0,6.46381139755249,6.46381139755249,True,20
10,5,0,6.280884742736816,6.280884742736816,True,20
10,5,0,6.584300994873047,6.584300994873047,True,20
10,5,0,6.338969945907593,6.338969945907593,True,20
10,5,0,6.032963275909424,6.032963275909424,True,20
10,5,0,6.067441940307617,6.067441940307617,True,20
10,5,0,5.9775614738464355,5.9775614738464355,True,20
10,5,0,6.042072296142578,6.042072296142578,True,20
10,5,0,6.065431118011475,6.065431118011475,True,20
10,5,0,5.902787446975708,5.902787446975708,True,20
10,5,0,5.903156757354736,5.903156757354736,True,20
10,5,0,5.898730278015137,5.898730278015137,True,20
10,5,0,5.892098665237427,5.892098665237427,True,20
10,5,0,5.897001028060913,5.897001028060913,True,20
10,1/3,0,5.920717716217041,5.920717716217041,True,20
10,1/3,0,5.936823606491089,5.936823606491089,True,20
10,1/3,0,5.922633171081543,5.922633171081543,True,20
10,1/3,0,5.913026809692383,5.913026809692383,True,20
10,1/3,0,5.957179307937622,5.957179307937622,True,20
10,1/3,0,6.093722820281982,6.093722820281982,True,20
10,1/3,0,6.069342374801636,6.069342374801636,True,20
10,1/3,0,6.115458011627197,6.115458011627197,True,20
10,1/3,0,6.120606184005737,6.120606184005737,True,20
10,1/3,0,6.324150800704956,6.324150800704956,True,20
10,1/3,0,5.797191858291626,5.797191858291626,True,20
10,1/3,0,5.718367338180542,5.718367338180542,True,20
10,1/3,0,5.753932476043701,5.753932476043701,True,20
10,1/3,0,5.760594606399536,5.760594606399536,True,20
10,1/3,0,5.787230968475342,5.787230968475342,True,20
10,1/3,0,5.926114797592163,5.926114797592163,True,20
10,1/3,0,5.940218925476074,5.940218925476074,True,20
10,1/3,0,5.979532241821289,5.979532241821289,True,20
10,1/3,0,5.969965219497681,5.969965219497681,True,20
10,1/3,0,5.882461786270142,5.882461786270142,True,20
10,1/3,0,6.134024381637573,6.134024381637573,True,20
10,1/3,0,6.10552453994751,6.10552453994751,True,20
10,1/3,0,6.157302618026733,6.157302618026733,True,20
10,1/3,0,6.1528332233428955,6.1528332233428955,True,20
10,1/3,0,6.272733211517334,6.272733211517334,True,20
10,1/3,0,5.865556478500366,5.865556478500366,True,20
10,1/3,0,5.880728006362915,5.880728006362915,True,20
10,1/3,0,5.8466668128967285,5.8466668128967285,True,20
10,1/3,0,5.8944854736328125,5.8944854736328125,True,20
10,1/3,0,5.9240875244140625,5.9240875244140625,True,20
