num_trains,type,time,time_first_solution,solution_found,num_movements
20,1/3,14.3058489,7.19,True,40
20,1/3,11.7366357,4.91,True,40
20,num_trains,9.0656543,2.03,True,40
20,num_trains,7.7632349,1.58,True,40
20,num_trains,8.5240121,1.48,True,40
20,num_trains,9.7308113,2.26,True,40
20,num_trains,9.6626052,2.57,True,40
20,num_trains,8.2434759,1.41,True,40
20,num_trains,7.8773274,1.5,True,40
20,num_trains,9.3848088,2.54,True,40
20,num_trains,10.2400411,3.21,True,40
20,num_trains,7.6484625,2.84,True,40
20,num_trains,10.1870734,1.66,True,40
20,num_trains,9.2890311,3.93,True,40
20,num_trains,10.8826255,4.71,True,41
20,num_trains,9.5414713,6.47,True,41
20,num_trains,9.3788541,2.24,True,40
20,num_trains,9.3471076,2.78,True,42
20,num_trains,10.5221094,2.79,True,41
20,num_trains,12.1732515,10.64,True,40
20,num_trains,8.8807283,2.46,True,40
20,num_trains,8.8120955,1.62,True,40
20,num_trains,8.5426976,1.92,True,40
20,num_trains,11.5121864,4.49,True,41
20,num_trains,8.8259664,1.33,True,40
20,num_trains,8.621404,2.44,True,40
20,num_trains,9.7305517,3.86,True,40
20,num_trains,8.6328123,2.12,True,40
20,num_trains,8.6963202,1.01,True,40
20,num_trains,6.9693914,1.27,True,40
20,num_trains,8.1344233,1.44,True,40
20,num_trains,8.2188425,1.27,True,40
25,1,17.7377616,10.13,True,50
25,1,19.0264251,11.41,True,50
25,1,17.4529293,8.32,True,50
25,1,19.8549622,12.5,True,50
25,1,18.3592911,10.2,True,51
25,1,16.3029413,7.49,True,50
25,1,22.3552066,15.16,True,51
25,1,24.1804247,22.43,True,50
25,1,22.0817214,14.2,True,51
25,1,18.1296901,11.81,True,50
25,1,17.1651113,8.18,True,50
25,1,21.5060813,10.58,True,51
25,1,20.2393739,15.01,True,50
25,1,17.5361007,10.53,True,50
25,1,17.9077201,11.19,True,50
25,1,19.592946,12.38,True,51
25,1,19.7720175,11.41,True,50
25,1,16.1603607,7.84,True,50
25,1,22.8453164,12.25,True,50
25,1,18.22792,11.39,True,50
25,1,21.4888565,14.76,True,51
25,1,16.9004924,8.82,True,50
25,1,16.5360675,7.08,True,50
25,1,18.293481,9.06,True,51
25,1,22.2597015,14.06,True,50
25,1,17.3444472,9.86,True,51
25,1,21.8688396,16.23,True,51
25,1,17.8249345,10.42,True,51
25,1,17.5371643,8.02,True,50
25,1,15.6445636,6.57,True,50
25,5,14.8226174,7.01,True,50
25,5,18.9628968,11.16,True,50
25,5,18.3503694,13.55,True,50
25,5,15.7004923,8.69,True,50
25,5,17.7164929,9.12,True,50
25,5,15.7441033,7.74,True,50
25,5,18.9290058,9.78,True,50
25,5,15.106533,8.37,True,50
25,5,19.467827,15.16,True,50
25,5,18.8894762,11.93,True,50
25,5,17.406972,12.19,True,51
25,5,16.3093488,5.4,True,50
25,5,18.058006,13.87,True,50
25,5,19.9295962,14.05,True,50
25,5,14.9139873,9.1,True,50
25,5,19.6939684,10.38,True,50
25,5,17.8518924,8.67,True,51
25,5,16.1436002,10.34,True,50
25,5,16.599356,11.83,True,50
25,5,17.843629,11.6,True,50
25,5,13.8453388,6.31,True,50
25,5,26.5741686,26.5741686,True,51
25,5,18.6787622,10.92,True,51
25,5,15.3758712,5.99,True,50
25,5,21.3364724,13.48,True,50
25,5,15.0168618,8.58,True,50
25,5,15.3631948,9.65,True,50
25,5,17.7626886,13.17,True,50
25,5,20.3681102,16.66,True,50
25,5,16.4366792,8.66,True,50
25,1/3,17.9830384,8.59,True,50
25,1/3,14.3836086,9.38,True,50
25,1/3,16.0655594,4.96,True,50
25,1/3,16.9235112,12.26,True,50
25,1/3,14.7634863,10.28,True,50
25,1/3,14.856154,7.07,True,50
25,1/3,20.6024033,20.1,True,50
25,1/3,14.2264608,8.9,True,50
25,1/3,14.8803939,7.35,True,50
25,1/3,14.2922374,4.89,True,50
25,1/3,17.5329899,13.39,True,51
25,1/3,16.5383591,10.27,True,51
25,1/3,20.7714618,15.76,True,51
25,1/3,14.3186278,8.26,True,50
25,1/3,16.2405342,6.78,True,50
25,1/3,14.0501116,8.66,True,50
25,1/3,17.9495598,13.87,True,50
25,1/3,15.6241821,12.21,True,51
25,1/3,17.9521495,13.62,True,50
25,1/3,12.6843032,5.87,True,50
25,1/3,15.1652108,7.35,True,50
25,1/3,16.8614352,12.7,True,51
25,1/3,14.6979687,6.7,True,50
25,1/3,21.6615468,17.66,True,51
25,1/3,14.2710195,7.68,True,50
25,1/3,16.7784187,9.16,True,50
25,1/3,17.761205,9.03,True,51
25,1/3,15.1115608,6.36,True,50
25,1/3,20.9041945,19.11,True,50
25,1/3,18.9375804,10.14,True,50
25,num_trains,12.7383641,6.13,True,50
25,num_trains,14.9757008,10.43,True,50
25,num_trains,13.8866966,8.51,True,50
25,num_trains,19.2580426,19.2580426,True,50
